11701080205,wordcount.py,wordcount.py,3,3,2,-1,1621906136.4909377,1621906164.2074056
11701080205,wordcount.py,wordcount.py,3,3,2,-1,1621906241.9353902,1621906267.0877686
11701080205,wordcount.py,wordcount.py,3,3,2,1,1621906370.9596562,1621906396.2890854
11701080205,wordcount.py,wordcount.py,3,3,2,1,1621906494.463392,1621906519.6025271
11701080205,hive_test.py,,4,3,2,-1,1621906559.3347323,1621906620.9480994
11701080205,wordcount.py,wordcount.py,3,3,2,1,1621912473.3568451,1621912499.072932
11701080213,hw_test.py,hw_test1.csv,9,3,2,-1,1621913345.4504201,1621913355.6659691
11701080205,hive_test.py,,3,3,2,-1,1621925698.460304,1621925773.1982005
